3908,5;7812,9;15573,7;23312,8;29351,8;32304,2;32537,8;34613,5;37039,8;38931,18465;40569,63344;41181,82256;41611,87925;41439,22703;40749,36261;39255,96013;
3908,5;7809,5;15557,8;23292,9;29302,6;32301;32450,3;34589,4;37036,1;38916,00088;40565,756;41156,84874;41611,87925;41428,27442;40739,91567;39012,14651;
3908,5;7806,1;15516,6;23286,2;29299,4;32284,9;32418;34579,1;36941;38908,41343;40496,08864;41149,71893;41611,87925;41406,38654;40730,47311;38854,50988;
3908,5;7785,9;15481,9;23253;29286,3;32198;32395,4;34544,9;36889,9;38908,41343;40465,20212;41142,59158;41611,87925;41406,38654;40718,67607;38840,94674;
3905,2;7782,6;15475,6;23253;29162,5;32166;32395,4;34531,2;36882,6;38866,73532;40457,48785;41142,59158;41593,03329;41400,91819;40697,4586;38839,00992;
3905,2;7779,2;15469,3;23219,9;29130,1;32143,6;32350,3;34527,7;36875,4;38866,73532;40430,51105;41139,02884;41586,75509;41400,91819;40683,32591;38839,00992;
3901,8;7775,9;15469,3;23200,1;29065,5;32143,6;32327,9;34439;36835,4;38840,25934;40422,81;41135,46671;41583,61671;41400,91819;40678,61719;38707,75793;
3875,1;7775,9;15469,3;23196,8;29065,5;32098,9;32318,2;34391,4;36824,5;38825,1464;40422,81;41121,22436;41571,0679;41376,32845;40662,14525;38705,83437;
3875,1;7775,9;15466,2;23121,1;29052,6;32076,6;32286,2;34384,7;36806,4;38806,27175;40415,11188;41117,66531;41567,93188;41357,22328;40650,38775;38613,72788;
3875,1;7772,5;15441,1;23091,6;29052,6;32067;32273,4;34377,9;36791,9;38783,64639;40411,26392;41114,10688;41558,52666;41357,22328;40624,54517;38588,85776;
3875,1;7772,5;15422,3;23059;29046,2;32035,2;32270,2;34340,6;36791,9;38761,04739;40392,03512;41110,54907;41549,1257;41357,22328;40624,54517;38421,34496;
3865,2;7765,8;15422,3;23042,7;29030,1;32022,5;32187,3;34330,5;36770,2;38745,99602;40349,79608;41110,54907;41549,1257;41357,22328;40591,70208;38212,11328;
3865,2;7762,5;15409,8;23039,4;29004,4;32019,4;32142,8;34313,6;36762,9;38730,95633;40338,29167;41106,99187;41542,86075;41351,76791;40575,30045;38152,21675;
3865,2;7759,1;15403,6;23006,9;28962,8;31937,1;32136,5;34300;36716;38723,44087;40334,45833;41099,87931;41539,72899;41346,31397;40572,95844;38096,23404;
3861,9;7759,1;15394,3;23006,9;28959,6;31893;32130,1;34300;36698;38723,44087;40322,96266;41082,1087;41539,72899;41340,86147;40572,95844;37727,17389;
3861,9;7759,1;15391,1;23006,9;28921,2;31886,7;32095,3;34279,8;36683,6;38712,17313;40311,47355;41075,00476;41536,59769;41332,68541;40556,57195;37565,23126;
3858,6;7725,9;15391,1;23003,7;28902,1;31880,4;32085,8;34273,1;36676,4;38700,91196;40284,69106;41064,35344;41517,81985;41316,343;40551,89252;37519,99157;
3855,3;7706,1;15381,8;22984,2;28889,4;31845,8;32070;34229,3;36669,2;38697,15969;40261,76295;41057,25564;41514,69186;41308,17664;40551,89252;37494,70491;
3848,8;7702,8;15372,5;22981;28886,2;31836,4;32057,4;34212,5;36654,8;38689,65733;40257,94413;41057,25564;41514,69186;41308,17664;40547,21418;37295,41778;
3842,2;7702,8;15372,5;22958,3;28886,2;31820,7;32057,4;34199,1;36583;38626,00455;40204,55669;41053,70766;41511,56434;41308,17664;40519,16676;37261,51772;
3842,2;7702,8;15347,7;22929,3;28883;31808,2;32038,5;34192,4;36547,3;38622,26679;40196,94147;41046,61353;41508,43729;41291,8536;40500,49003;36929,3777;
3839;7686,4;15341,5;22926;28841,7;31808,2;32032,2;34185,6;36529,4;38607,32298;40196,94147;41043,06739;41508,43729;41286,41545;40500,49003;36890,89684;
3839;7676,6;15338,4;22926;28816,4;31789,4;31991,3;34172,2;36479,5;38592,39074;40170,3109;41039,52186;41505,31071;41278,26091;40495,82354;36814,17521;
3839;7676,6;15335,3;22926;28778,4;31783,2;31975,6;34105,4;36461,7;38570,01401;40155,10927;41035,97694;41495,93381;41272,82634;40481,83051;36670,31568;
3835,7;7673,3;15295,3;22922,8;28775,2;31742,6;31963;34072;36447,5;38555,11061;40147,51277;41025,34585;41467,82849;41259,24618;40425,95497;36059,14375;
3832,5;7660,3;15286,1;22922,8;28768,9;31727;31956,8;34055,4;36440,4;38547,66322;40143,7156;41018,26153;41464,70803;41259,24618;40372,55212;;
3832,5;7660,3;15286,1;22919,6;28746,8;31714,6;31950,5;34008,8;36440,4;38540,21871;40139,91914;41000,56141;41464,70803;41253,81662;40372,55212;;
3826;7657;15273,8;22874,6;28737,4;31708,4;31937,9;33992,2;36401,4;38536,49754;40128,53408;40989,94866;41461,58804;41245,67496;40328,54303;;
3826;7657;15267,7;22868,2;28684;31702,1;31875,4;33979;36401,4;38525,33832;40098,20548;40986,4123;41455,34946;41223,97955;40284,62978;;
3826;7653,8;15258,5;22861,7;28680,8;31689,7;31844,3;33972,4;36376,6;38514,18556;40086,84407;40972,27296;41452,23087;41223,97955;40284,62978;;
3826;7647,3;15249,3;22842,5;28608,8;31627,7;31828,7;33972,4;36362,4;38462,22463;40079,27337;40968,73965;41442,87793;41221,26923;40284,62978;;
3822,8;7647,3;15246,3;22836,1;28602,6;31596,7;31785,2;33936;36344,7;38417,79815;40067,92268;40951,08223;41433,52921;41213,14041;40282,3212;;
3822,8;7644,1;15246,3;22832,9;28565,2;31581,3;31769,7;33936;36323,5;38417,79815;40060,35913;40933,44003;41427,29908;41188,77316;40270,7823;;
3822,8;7640,8;15246,3;22829,7;28559;31538,2;31757,3;33912,9;36302,4;38399,31739;40052,79843;40933,44003;41417,95738;41177,95252;40266,16859;;
3822,8;7637,6;15243,2;22829,7;28546,5;31522,8;31751,1;33899,7;36288,3;38384,54559;40049,01915;40894,68064;41411,73193;41175,24824;40229,29692;;
3819,6;7624,7;15243,2;22810,6;28546,5;31510,5;31751,1;33883,2;36274,2;38351,35053;39999,95335;40891,1607;41411,73193;41169,84076;40215,48744;;
3816,3;7618,2;15243,2;22807,4;28531;31504,3;31717,1;33863,4;36267,1;38347,66574;39984,88036;40873,57008;41408,6199;41142,82466;40210,88639;;
3816,3;7618,2;15243,2;22804,2;28524,8;31504,3;31717,1;33843,7;36267,1;38332,93363;39977,34812;40870,05377;41405,50834;41134,72674;40201,68745;;
3813,1;7615;15234,1;22756,5;28515,5;31470,6;31695,5;33830,6;36256,6;38332,93363;39947,24753;40866,53806;41393,06678;41126,63201;40199,38837;;
3813,1;7615;15231;22753,3;28500;31470,6;31683,2;33817,4;36246;38292,47865;39935,97149;40845,45654;41389,95756;41102,36692;40197,08955;;
3809,9;7615;15225;22750,1;28500;31449,2;31667,8;33810,9;36242,5;38270,44827;39932,21423;40827,90521;41383,74052;41094,28492;40174,11585;;
3806,7;7611,8;15218,9;22734,2;28500;31436,9;31649,3;33810,9;36235,5;38263,11044;39928,45767;40824,39675;41377,52534;41091,59162;40148,87509;;
3806,7;7605,4;15212,8;22702,6;28496,9;31421,6;31630,9;33801;36175,9;38244,77817;39924,70182;40789,34532;41358,89102;41086,20609;40146,58204;;
3803,5;7605,4;15206,7;22702,6;28428,9;31403,3;31618,6;33791,2;36172,4;38204,50895;39920,94667;40785,84349;41355,78693;41086,20609;40130,53808;;
3800,3;7605,4;15203,7;22680,5;28419,7;31385;31606,3;33787,9;36158,4;38193,54115;39898,43063;40782,34226;41355,78693;41075,43927;40084,76876;;
3797,2;7605,4;15200,6;22671;28395,1;31372,8;31600,2;33781,4;36144,4;38186,23278;39898,43063;40768,34335;41355,78693;41070,05797;40077,91237;;
3794;7605,4;15164,3;22649;28388,9;31360,7;31600,2;33725,8;36123,5;38167,97408;39875,93997;40750,85821;41352,6833;41059,29961;40071,05832;;
3790,8;7605,4;15161,3;22645,8;28367,4;31354,6;31591;33722,5;36109,5;38167,97408;39875,93997;40743,86835;41349,58014;41051,23453;40045,94685;;
3790,8;7605,4;15155,3;22642,7;28364,3;31354,6;31581,8;33709,5;36102,5;38157,02725;39868,44871;40743,86835;41346,47745;41048,54688;40043,66555;;
3787,6;7602,2;15140,2;22636,4;28364,3;31345,4;31578,7;33696,4;36095,5;38153,3797;39857,21711;40736,8809;41334,07134;41040,48602;40011,75461;;
3787,6;7595,8;15140,2;22633,3;28327,6;31336,3;31572,6;33676,9;36092,1;38149,73284;39849,73289;40729,89583;41334,07134;41032,42834;39993,54261;;
3784,5;7595,8;15119,1;22614,4;28318,4;31333,3;31520,7;33663,9;36081,6;38146,08669;39842,25148;40729,89583;41334,07134;41024,37381;39993,54261;;
3784,5;7589,4;15107,1;22611,3;28306,2;31327,2;31517,6;33657,4;36071,2;38080,57485;39838,51183;40708,95501;41330,97097;41019,00589;39977,62071;;
3784,5;7586,2;15104,1;22526,9;28290,9;31275,7;31505,4;33650,9;36022,5;38051,53065;39834,77288;40691,52077;41321,67267;41005,59222;39941,27536;;
3784,5;7579,8;15101,2;22474,2;28284,8;31272,6;31493,3;33647,6;35980,9;38044,27652;39812,35391;40691,52077;41321,67267;41000,2292;39941,27536;;
3784,5;7570,3;15053,4;22474,2;28266,5;31260,5;31475;33637,9;35980,9;38018,90884;39812,35391;40691,52077;41315,47612;41000,2292;39925,39504;;
3784,5;7570,3;15050,4;22471,1;28263,4;31248,5;31462,8;33628,1;35963,6;38011,66714;39786,23031;40688,03571;41315,47612;40997,54822;39902,73076;;
3784,5;7567,1;15044,5;22468;28260,4;31230,3;31456,8;33582,8;35949,8;38011,66714;39778,77273;40688,03571;41306,18478;40992,18732;39861,99983;;
3784,5;7560,8;15044,5;22464,9;28257,4;31218,3;31450,7;33544;35918,7;38004,4282;39763,86594;40684,55125;41306,18478;40970,75769;39812,33037;;
3781,3;7560,8;15038,5;22458,7;28236,1;31212,2;31447,6;33544;35915,2;38000,80977;39752,69317;40635,83141;41303,0886;40957,37556;39796,5524;;
3775;7554,4;15032,6;22458,7;28205,7;31206,2;31438,5;33527,9;35901,4;37982,72792;39752,69317;40625,40662;41296,89762;40954,70018;39778,53574;;
3771,9;7554,4;15029,6;22458,7;28190,5;31203,2;31429,4;33515;35901,4;37943,00837;39748,97031;40618,45973;41293,80283;40938,65524;39765,03394;;
3768,7;7538,7;14997;22458,7;28181,4;31194,2;31387;33486;35863,5;37932,19017;39730,36647;40608,04385;41290,70851;40935,98231;39751,54131;;
3765,6;7526,1;14997;22458,7;28169,3;31185,1;31350,8;33482,8;35842,9;37928,58548;39726,64779;40559,50696;41287,61464;40911,9416;39740,30444;;
3746,9;7522,9;14997;22455,6;28136,1;31143,1;31350,8;33469,9;35836;37917,77551;39722,92981;40559,50696;41284,52124;40906,60305;39713,36186;;
3746,9;7522,9;14997;22455,6;28133;31107,1;31335,7;33469,9;35818,8;37906,9717;39722,92981;40552,58259;41284,52124;40903,9343;39697,66222;;
3743,8;7522,9;14994,1;22455,6;28121;31107,1;31323,6;33434,6;35781,1;37881,78673;39719,21252;40545,66058;41278,33583;40890,59577;39693,17889;;
3743,8;7522,9;14994,1;22449,4;28084,8;31092,1;31296,6;33415,3;35770,9;37860,22624;39719,21252;40545,66058;41275,24382;40887,92911;39693,17889;;
3743,8;7519,8;14994,1;22393,9;28075,8;31080,2;31293,5;33408,9;35764;37856,63521;39689,49925;40524,90873;41272,15227;40882,59683;39693,17889;;
3743,8;7519,8;14994,1;22387,8;28075,8;31053,3;31281,5;33392,9;35746,9;37806,43223;39685,78822;40514,54076;41269,06119;40874,60102;39690,93761;;
3740,7;7513,5;14994,1;22384,7;28072,8;31050,3;31281,5;33357,8;35746,9;37799,27124;39685,78822;40511,08596;41253,61271;40869,27221;39690,93761;;
3740,7;7504,2;14991,1;22375,5;28054,8;31038,4;31248,5;33348,2;35736,7;37799,27124;39682,07788;40490,36947;41244,34918;40858,61877;39684,21527;;
3740,7;7501;14991,1;22360,1;28048,8;31038,4;31230,5;33341,8;35733,2;37774,22913;39674,65928;40490,36947;41241,26226;40850,63233;39681,97499;;
3740,7;7494,8;14991,1;22360,1;28015,8;31005,6;31224,5;33325,9;35729,8;37759,93425;39626,50593;40486,91878;41232,00427;40842,64901;39661,8239;;
3740,7;7485,5;14988,2;22317,3;28006,8;30987,8;31209,6;33325,9;35726,4;37752,79086;39626,50593;40486,91878;41219,66674;40839,9886;39655,11142;;
3740,7;7482,4;14988,2;22305,1;28006,8;30981,8;31176,7;33316,3;35665,1;37749,22018;39619,10809;40480,01917;41216,58351;40834,66882;39639,45779;;
3737,6;7479,3;14988,2;22292,9;28000,9;30967;31167,8;33313,1;35637,9;37745,65018;39611,71302;40476,57025;41210,41844;40832,00944;39637,22257;;
3737,6;7476,2;14979,3;22262,4;27985,9;30934,4;31161,8;33309,9;35631,1;37734,94422;39596,93115;40476,57025;41207,3366;40824,0334;39605,95588;;
3737,6;7473,1;14973,5;22232,1;27985,9;30925,5;31146,9;33306,7;35607,3;37706,42466;39593,23741;40466,227;41188,85521;40824,0334;39536,89774;;
3734,5;7473,1;14973,5;22232,1;27982,9;30919,6;31146,9;33249,5;35600,5;37695,74093;39593,23741;40452,44423;41182,69843;40824,0334;39528,00455;;
3731,5;7473,1;14970,5;22229;27962;30904,8;31138;33224,2;35600,5;37688,62181;39578,46932;40431,78766;41164,23913;40821,37542;39516,89369;;
3731,5;7466,9;14970,5;22229;27956,1;30904,8;31135;33217,9;35593,7;37677,94817;39574,77902;40428,34695;41158,08971;40802,77919;39496,90987;;
3725,3;7466,9;14941,1;22229;27956,1;30895,9;31132;33195,7;35590,4;37670,83577;39560,0247;40393,97203;41155,01568;40797,46909;39443,71837;;
3725,3;7460,7;14920,6;22207,8;27953,1;30893;31129;33189,4;35573,4;37663,72605;39556,33784;40393,97203;41148,86902;40794,81456;39439,29221;;
3725,3;7454,5;14850,8;22195,8;27950,1;30890;31075,6;33189,4;35536,2;37660,1722;39552,65166;40387,10406;41148,86902;40792,16038;39439,29221;;
3725,3;7451,5;14850,8;22165,6;27947,1;30887,1;31051,9;33183,1;35526,1;37614,03308;39545,28138;40383,67095;41145,79637;40786,85304;39388,46268;;
3725,3;7445,3;14845;22165,6;27944,2;30834;31046;33179,9;35522,7;37599,85916;39545,28138;40366,51415;41145,79637;40786,85304;39384,04891;;
3722,3;7436,1;14836,3;22159,6;27941,2;30810,5;31025,3;33164,1;35512,6;37592,77621;39541,59726;40363,08454;41130,44002;40781,54709;39384,04891;;
