4347,4;8563,3;17004,7;25530,6;32173,8;35435,5;35193,48684;36734,21028;39025,11378;40559,9651;41561,35495;41909,44762;41967,5596;41927,69372;41826,84562;40957,48662
4343,2;8563,3;16978,2;25530,6;32169,9;35423,9;35189,70503;36676,51257;38915,93565;40461,7173;41520,86654;41905,76457;41958,00342;41924,89798;41819,39915;40703,35758
4310,2;8551,1;16974,4;25455,3;32138,6;34947,7;35039,0964;36622,82465;38863,58599;40355,8179;41456,24891;41905,76457;41954,81899;41913,71875;41814,4363;40654,60343
4285,7;8510,6;16944,3;25400,0;31798,4;34921,4;35005,38696;36569,29369;38843,48899;40294,97387;41407,91752;41880,00132;41951,63505;41902,54548;41787,16171;40496,43072
4285,7;8494,6;16895,5;25247,3;31787,0;34917,7;34949,34845;36538,77478;38815,38807;40266,64273;41387,81268;41868,96962;41945,26861;41894,16944;41772,29964;40402,1165
4285,7;8470,6;16880,5;25231,8;31548,0;34768,2;34646,14843;36515,91899;38795,34087;40250,47139;41371,74287;41865,29368;41935,72258;41885,79675;41732,71912;40326,98083
4285,7;8458,6;16791,4;25231,8;31428,0;34734,8;34616,84937;36504,50182;38584,10674;40230,27546;41335,63136;41854,26973;41932,54153;41871,84969;41700,61513;40324,89772
4285,7;8434,9;16784,0;24909,5;31428,0;34679,2;34529,24873;36394,50281;38477,37885;40169,80912;41291,5806;41846,92365;41929,36097;41866,27347;41700,61513;40306,15939
4285,7;8430,9;16681,2;24905,7;31394,4;34378,3;34369,79377;36394,50281;38367,31995;40149,69404;41279,58305;41839,58015;41929,36097;41843,98343;41671,02448;40297,83683
4257,5;8415,1;16605,0;24736,5;31194,4;34349,2;34344,56162;36292,68418;38355,56526;40097,489;41247,62363;41821,23268;41919,82217;41830,0642;41653,78266;40295,75672
4253,5;8399,4;16605,0;24636,1;31132,0;34262,3;34290,61728;36243,86331;38296,89966;40065,43024;41239,64151;41817,56511;41919,82217;41818,93548;41639,0153;40214,79987
4202,2;8356,5;16486,6;24606,5;31062,5;34104,1;34240,42189;36225,12101;38253,99216;40005,45804;41223,68653;41799,23694;41916,64354;41805,03291;41636,5551;40086,76671
4198,3;8302,6;16433,3;24485,1;30913,6;34079,0;34190,37325;36198,91432;38250,09624;39989,49576;41215,71366;41791,91017;41913,46539;41788,36202;41548,18083;40029,21213
4186,7;8291,1;16394,5;24448,6;30899,1;34025,5;34161,83966;36180,21847;38242,30679;39977,53241;41199,77719;41784,58596;41910,28772;41782,80801;41548,18083;40021,00354
4175,1;8279,7;16380,4;24441,3;30837,9;33975,7;34140,4707;35983,22324;38191,75259;39941,68526;41183,85303;41766,28668;41900,7576;41760,60673;41538,38462;39910,5161
4144,6;8275,9;16348,8;24441,3;30837,9;33926,0;34129,79625;35883,68968;38133,58666;39917,82286;41171,91799;41762,62874;41894,40659;41741,19996;41521,25236;39818,90819
4133,2;8178,1;16327,8;24430,4;30823,5;33897,7;34026,95293;35781,04965;38075,59763;39842,44633;41167,94118;41700,54176;41891,23181;41738,42904;41521,25236;39816,87723
4114,4;8167,0;16324,3;24357,7;30726,8;33876,5;34026,95293;35770,08732;37998,55271;39834,52852;41159,98986;41689,60439;41888,05751;41724,57993;41474,82167;39816,87723
4088,4;8133,8;16254,8;24328,8;30662,6;33865,9;33931,75785;35715,37626;37906,50939;39822,65769;41152,04161;41689,60439;41881,71036;41721,81121;41445,55049;39788,4656
4084,8;8126,4;16185,8;24325,2;30584,6;33763,9;33886,11289;35675,36107;37807,29766;39814,74774;41116,31246;41642,27535;41865,85088;41713,50726;41401,72111;39786,43775
4081,1;8122,7;16172,1;24299,9;30542,2;33763,9;33868,58982;35671,72777;37750,29601;39787,08763;41096,48973;41638,6391;41862,68042;41713,50726;41401,72111;39671,19092
4070,1;8097,2;16168,7;24224,5;30450,8;33669,4;33844,08795;35664,46339;37723,75402;39775,24506;41088,56599;41635,00349;41859,51045;41707,97313;41396,8569;39651,04099
4070,1;8097,2;16161,8;24163,7;30422,7;33624,1;33826,6083;35617,31696;37708,60392;39716,1378;41080,6453;41631,36852;41850,00341;41707,97313;41391,99383;39584,69119
4066,4;8060,9;16161,8;24046,7;30419,2;33606,8;33642,42809;35563,07189;37689,68339;39668,97833;41076,6861;41627,73418;41850,00341;41696,90928;41362,83941;39564,62901
4066,4;8060,9;16053,0;24039,6;30318,1;33582,4;33549,36943;35508,99179;37633,03557;39618,01512;41060,85694;41627,73418;41846,83535;41694,14423;41336,15057;39562,62391
4059,1;8046,5;16042,9;24039,6;30290,3;33565,1;33453,40637;35437,14033;37614,19079;39606,27297;41056,90155;41609,57199;41843,66778;41691,37955;41309,49616;39552,60146
4026,7;8042,9;15992,5;24039,6;30286,8;33382,3;33443,15717;35351,30147;37565,28256;39574,99457;41001,60606;41591,42564;41837,33406;41688,61524;41307,07474;39514,56241
4026,7;8028,5;15972,4;23937,8;30200,3;33290,0;33392,0052;35258,77743;37535,24835;39571,08824;40970,07546;41580,54543;41824,67239;41685,85129;41294,97187;39502,56528
4023,1;8025,0;15949,0;23920,3;30190,0;33194,8;33354,59309;35205,61815;37479,06347;39547,66647;40958,26398;41576,91996;41796,21163;41683,08771;41287,71356;39460,63261
4023,1;8025,0;15949,0;23906,3;30128,1;33184,6;33351,19615;35180,86531;37464,10923;39547,66647;40938,59331;41573,29512;41793,05171;41680,32449;41285,29469;39458,63804
4023,1;8021,4;15949,0;23833,3;30052,7;33133,9;33344,40434;35166,73645;37452,90138;39539,86537;40926,79998;41566,04733;41780,41682;41674,79916;41285,29469;39003,23233
4023,1;8021,4;15945,7;23833,3;30018,6;33096,7;33300,32489;35149,09132;37419,31802;39524,2724;40903,23369;41558,80207;41774,10224;41672,03705;41282,8761;39001,28372
4019,5;8017,8;15892,5;23829,8;29977,8;33093,4;33249,60859;35096,26202;37396,96256;39524,2724;40899,30861;41558,80207;41764,63395;41666,51392;41253,87513;38923,49895
4019,5;8003,6;15892,5;23822,9;29930,3;33086,6;33199,04653;35078,68753;37326,34615;39500,906;40895,38428;41558,80207;41764,63395;41666,51392;41249,0456;38838,29328
4008,8;7996,4;15872,7;23716,0;29926,9;33042,9;33131,86918;35033,07612;37318,92836;39485,34374;40883,61583;41555,18039;41755,16995;41647,19448;41232,15113;37403,55972
3984,2;7968,1;15846,3;23709,1;29889,7;32992,6;33051,61435;35005,06646;37307,80719;39469,79374;40867,93508;41555,18039;41748,863;41641,67793;41227,32668;
3984,2;7961,1;15846,3;23692,0;29882,9;32942,4;32965,10922;34952,6689;37300,39676;39462,02333;40864,01678;41529,84628;41745,71024;41638,9202;41208,04017;
3980,7;7954,0;15839,7;23678,3;29859,3;32875,7;32915,40808;34938,72269;37274,48343;39450,37345;40750,71183;41522,61364;41745,71024;41627,89294;41191,17927;
3980,7;7954,0;15820,0;23579,4;29815,5;32796,1;32892,26547;34928,27034;37263,38873;39427,09432;40746,81597;41522,61364;41733,10396;41625,13704;41169,52124;
3977,2;7950,5;15816,7;23576,1;29815,5;32710,3;32879,05572;34896,95078;37208,01417;39427,09432;40735,13285;41522,61364;41717,3568;41616,87153;41167,11619;
3963,3;7915,6;15816,7;23548,9;29655,0;32660,9;32862,55845;34876,10226;37163,83287;39353,55797;40700,12366;41504,54304;41714,2088;41605,85594;41061,57179;
3949,4;7915,6;15816,7;23535,4;29608,5;32638,0;32813,16583;34810,24597;37116,08805;39345,83325;40696,23747;41497,31921;41707,91421;41603,10296;41056,78717;
3946,0;7912,1;15810,2;23532,0;29582,0;32624,9;32796,7346;34803,3282;37105,08743;39280,29541;40684,58333;41472,05557;41692,18606;41603,10296;41056,78717;
3939,1;7912,1;15806,9;23532,0;29519,3;32608,5;32754,09032;34792,95669;37075,7843;39241,84563;40661,29508;41464,84304;41685,89812;41603,10296;41052,00367;
3939,1;7894,7;15771,0;23515,1;29496,2;32559,5;32727,90276;34786,04578;37072,12467;39218,81188;40591,59;41439,61893;41663,90526;41597,59808;41047,22128;
3939,1;7870,6;15771,0;23501,6;29378,2;32543,2;32678,91378;34761,87922;37050,18201;39211,13996;40587,7245;41421,62048;41651,34833;41594,84619;40966,09086;
3939,1;7863,7;15761,2;23484,8;29378,2;32500,9;32665,87481;34751,53239;37050,18201;39157,52051;40587,7245;41407,23298;41645,0727;41583,84226;40958,94769;
3939,1;7860,3;15635,2;23484,8;29375,0;32474,9;32656,10241;34699,89053;37042,87356;39153,69616;40583,85974;41400,04298;41645,0727;41561,85186;40958,94769;
3935,7;7843,1;15603,3;23468,0;29371,7;32426,3;32626,82027;34658,68741;37028,26531;39119,3106;40583,85974;41396,44891;41641,93559;41561,85186;40956,56719;
3932,3;7839,7;15581,0;23431,1;29368,4;32413,3;32607,32799;34614,16098;37028,26531;39092,608;40579,99572;41385,67046;41635,6628;41550,86538;40918,51672;
3905,2;7815,9;15552,4;23314,4;29368,4;32403,6;32545,75581;34603,9019;37006,37452;39054,5246;40579,99572;41382,07889;41623,12288;41550,86538;40916,14092;
3898,5;7805,7;15520,7;23301,1;29365,2;32374,6;32539,28806;34576,57404;36991,79504;38993,74526;40560,68662;41378,48794;41616,85576;41548,11967;40897,14439;
3895,1;7805,7;15508,1;23291,2;29345,6;32355,2;32529,59124;34573,16109;36977,22704;38948,28476;40533,68474;41374,89761;41613,7229;41517,94077;40871,05295;
3895,1;7788,8;15501,8;23244,9;29257,9;32294,1;32523,1299;34552,69754;36969,94734;38929,37415;40525,97651;41374,89761;41604,32716;41512,4584;40856,83529;
3895,1;7772,0;15501,8;23205,4;29228,8;32287,7;32500,53543;34552,69754;36959,03316;38914,25888;40518,27122;41342,61271;41601,19619;41512,4584;40833,16114;
3888,4;7755,3;15501,8;23192,2;29225,6;32278,1;32490,86169;34545,88174;36937,22413;38880,29241;40518,27122;41331,86227;41585,54841;41509,71777;40830,79524;
3888,4;7751,9;15489,2;23172,6;29206,2;32271,7;32442,57926;34532,25821;36937,22413;38838,85826;40499,02081;41331,86227;41573,03866;41490,54342;40823,69917;
3888,4;7738,6;15486,1;23113,7;29199,8;32249,3;32404,0565;34532,25821;36868,3317;38827,57337;40479,78868;41321,11742;41569,91239;41490,54342;40816,60556;
3888,4;7695,6;15417,3;23048,7;29196,6;32239,7;32362,42662;34511,84304;36861,09481;38797,51234;40475,94444;41310,37815;41566,7866;41487,80567;40816,60556;
3881,7;7662,8;15414,1;23048,7;29141,8;32191,8;32352,83491;34498,24633;36799,69577;38790,00435;40426,03576;41310,37815;41560,53643;41474,12236;40811,87786;
3881,7;7662,8;15407,9;23042,2;29135,4;32153,5;32327,2848;34484,66033;36763,67414;38774,9971;40406,87287;41281,76738;41554,28813;41465,91671;40809,51442;
3878,4;7656,3;15330,5;23039,0;29119,4;32112,2;32324,09387;34477,87135;36742,09499;38767,49782;40399,2128;41260,33529;41554,28813;41452,24782;40785,89507;
3871,8;7656,3;15287,5;23026,0;29093,8;32102,7;32304,96153;34467,69288;36734,90757;38752,50797;40372,4254;41253,19621;41548,04171;41384,03837;40783,53464;
3865,2;7653,1;15284,5;23022,8;29090,5;32077,4;32304,96153;34447,35395;36684,67425;38737,52971;40360,95597;41246,0596;41535,55451;41373,14569;40774,09564;
3852,0;7640,1;15281,4;23022,8;29081,0;32074,2;32298,58911;34447,35395;36681,09142;38726,30361;40349,49304;41246,0596;41526,19404;41356,8174;40748,16092;
3852,0;7640,1;15281,4;23022,8;29061,8;32055,2;32285,85182;34383,10543;36648,87734;38722,56303;40345,67351;41242,49222;41523,07481;41324,19947;40741,09354;
3842,2;7640,1;15281,4;23009,8;29055,4;32055,2;32285,85182;34376,35636;36623,86104;38715,08402;40322,77152;41242,49222;41513,71996;41313,33826;40689,3409;
3839,0;7640,1;15278,3;23003,4;29055,4;32048,9;32266,76471;34319,09612;36588,18266;38707,6079;40261,82647;41242,49222;41510,60261;41313,33826;40679,94545;
3839,0;7640,1;15278,3;22987,2;29055,4;32036,3;32254,0525;34285,50264;36531,24161;38674,00106;40239,01954;41235,3593;41507,48573;41307,9098;40665,86041;
3839,0;7636,8;15275,3;22987,2;29049,0;32036,3;32241,3503;34265,37811;36488,652;38655,3558;40231,42298;41235,3593;41507,48573;41307,9098;40665,86041;
3839,0;7636,8;15275,3;22977,6;29029,9;32017,3;32235,00295;34258,67518;36470,93562;38647,90273;40227,62577;41235,3593;41501,25338;41305,1961;40593,2428;
3839,0;7636,8;15272,2;22977,6;29029,9;32004,7;32225,48662;34211,82799;36456,7749;38640,45253;40220,0335;41228,22886;41498,1379;41302,48276;40583,89167;
3839,0;7617,4;15269,2;22971,1;29029,9;31992,1;32206,47079;34208,48667;36424,95345;38636,72851;40201,06537;41221,10088;41495,02289;41288,92139;40562,86738;
3835,7;7614,2;15263,1;22958,2;29023,5;31985,8;32206,47079;34178,44409;36386,13592;38621,8396;40197,27388;41210,41353;41491,90835;41288,92139;40546,53021;
3835,7;7614,2;15263,1;22948,6;29010,8;31976,4;32146,40179;34155,11409;36375,56368;38618,11916;40174,54001;41210,41353;41491,90835;41261,82537;40530,20619;
3835,7;7611,0;15260,0;22942,2;28956,7;31957,5;32140,09177;34121,84072;36347,40105;38566,10823;40151,83184;41196,17235;41488,79428;41248,29069;40527,87526;
3835,7;7611,0;15260,0;22935,7;28947,2;31957,5;32086,55644;34068,73796;36340,3672;38536,45054;40129,14933;41196,17235;41485,68068;41240,17414;40523,2142;
3835,7;7601,4;15211,3;22932,5;28896,6;31897,9;32055,1483;34029,01924;36326,30767;38525,34067;40087,63121;41185,49793;41485,68068;41237,46934;40509,23747;
3835,7;7598,1;15211,3;22926,1;28887,1;31891,6;32036,33291;34012,49709;36319,28198;38506,83844;40083,86109;41185,49793;41485,68068;41234,76489;40506,90895;
3819,6;7598,1;15199,2;22913,3;28887,1;31838,5;32030,06602;33999,29091;36305,23876;38495,74563;40057,49013;41181,94101;41482,56754;41223,95063;40485,96432;
3819,6;7594,9;15196,2;22871,7;28887,1;31807,3;31986,26636;33969,61449;36291,2064;38473,57917;40057,49013;41164,16566;41482,56754;41221,24795;40483,63848;
3809,9;7588,5;15190,1;22858,9;28852,5;31788,7;31983,1424;33933,41358;36280,68924;38469,88725;40049,96194;41164,16566;41479,45487;41218,54563;40437,17766;
3806,7;7588,5;15190,1;22855,7;28827,3;31782,4;31955,05416;33923,554;36277,18487;38466,19603;40019,87746;41157,05981;41479,45487;41213,14204;40430,21773;
3794,0;7578,9;15190,1;22855,7;28802,2;31739,0;31933,24183;33897,28975;36270,17817;38455,12662;40004,85217;41142,85548;41451,46183;41196,93979;40427,89828;
3794,0;7572,6;15187,1;22814,4;28795,9;31735,9;31902,13298;33890,73004;36263,17418;38440,37731;39982,33537;41135,75699;41448,35383;41196,93979;40409,35231;
3794,0;7566,2;15178,0;22808,0;28752,1;31708,0;31852,48468;33877,61824;36231,68966;38436,69175;39982,33537;41135,75699;41435,92647;41191,54186;40381,56524;
3790,8;7556,7;15159,9;22801,7;28708,4;31686,4;31815,34975;33871,06614;36214,22187;38330,11712;39978,58503;41135,75699;41426,61084;41161,87856;40374,62444;
3784,5;7553,5;15147,9;22773,1;28699,0;31655,5;31799,90241;33857,96955;36207,23947;38326,45268;39967,33824;41132,20866;41423,50656;41148,40936;40351,50567;
3781,3;7553,5;15138,9;22744,7;28689,7;31606,2;31787,55533;33844,88308;36200,25976;38315,46354;39959,8439;41128,66095;41417,29939;41143,02415;40351,50567;
3775,0;7509,4;15126,9;22735,2;28677,2;31569,4;31759,80943;33835,07486;36196,77091;38282,5339;39948,60765;41118,02147;41417,29939;41113,43065;40349,19525;
3775,0;7503,1;15120,9;22732,1;28671,0;31554,1;31725,96348;33831,80672;36182,82225;38278,87854;39914,93679;41110,93155;41411,09409;41110,74245;40342,26557;
3775,0;7503,1;15120,9;22732,1;28664,8;31541,8;31716,74528;33825,27233;36179,33677;38267,91667;39873,86051;41100,30124;41407,99213;41105,36709;40342,26557;
3765,6;7503,1;15114,9;22728,9;28661,7;31514,3;31692,18959;33818,74047;36130,61039;38246,01173;39862,67256;41093,21743;41401,78962;41099,99314;40330,7214;
3756,2;7500,0;15099,9;22728,9;28652,4;31480,7;31686,0566;33789,37826;36102,82563;38180,44714;39855,21741;41079,05712;41380,09544;41097,30669;40330,7214;
3756,2;7500,0;15097,0;22728,9;28646,2;31471,5;31673,79776;33773,08794;36092,41736;38176,81126;39851,49088;41043,699;41376,99813;41086,5644;40328,41336;
3753,1;7496,9;15097,0;22684,9;28624,4;31447,2;31667,67189;33766,57621;36075,08357;38176,81126;39832,86869;41033,10343;41373,90128;41086,5644;40263,89527;
3750,0;7496,9;15091,0;22681,7;28615,2;31441,1;31655,42726;33760,06699;36064,69128;38173,17606;39821,70373;41029,57279;41361,51852;41081,19536;40259,29473;
3743,8;7496,9;15088,0;22681,7;28615,2;31428,9;31643,1921;33756,81332;36043,92466;38173,17606;39799,39257;41026,04276;41358,42399;41078,51137;40259,29473;
3743,8;7496,9;15070,1;22666,0;28590,4;31422,9;31634,02193;33743,80491;36040,46589;38169,54156;39795,67647;41018,98452;41339,86651;41078,51137;40204,17018;
3740,7;7493,8;15067,1;22634,7;28537,9;31410,7;31630,96639;33740,55438;36037,00777;38169,54156;39784,53234;41018,98452;41333,68439;41073,14443;40201,8766;
3740,7;7493,8;15067,1;22628,5;28528,7;31398,6;31624,85707;33695,11255;36026,63741;38151,37943;39780,81902;41011,9287;41324,41467;41065,09666;40201,8766;
3737,6;7493,8;15055,2;22625,3;28528,7;31389,5;31618,75012;33669,20071;36012,81954;38125,98146;39777,10639;41001,34953;41318,23716;41062,41477;40194,99743;
3737,6;7493,8;15046,3;22556,8;28522,5;31386,4;31591,29799;33659,49404;36009,36673;38118,7311;39773,39446;41001,34953;41312,06151;41057,05204;40172,08386;
3731,5;7487,5;15037,4;22538,2;28485,7;31380,4;31576,0674;33643,32869;35909,52242;38111,48351;39765,97266;40994,29978;41312,06151;41057,05204;40153,77179;
3728,4;7478,2;15025,6;22519,6;28473,4;31374,3;31569,97927;33633,63693;35906,08939;38111,48351;39762,2628;40969,64473;41312,06151;41046,33079;40142,33523;
3722,3;7472,0;15013,8;22516,5;28427,5;31347,1;31563,89349;33614,27015;35895,79423;38093,37657;39754,84516;40952,05213;41296,63043;41032,93709;40135,47642;
3722,3;7468,9;15002,0;22510,3;28421,4;31332,0;31560,85148;33611,04453;35864,94414;38075,28683;39751,13738;40941,50382;41287,37732;41027,58206;40130,90518;
3719,2;7462,7;15002,0;22507,2;28409,2;31325,9;31548,68931;33607,81952;35861,51962;38071,67094;39743,72389;40941,50382;41287,37732;41024,90506;40124,05028;
3716,2;7453,4;14984,3;22494,9;28345,2;31319,9;31545,65023;33598,1482;35851,25;38024,72683;39736,31316;40927,44786;41284,29388;41024,90506;40071,57369;
3716,2;7441,1;14957,9;22485,6;28333,0;31316,9;31503,1645;33585,26177;35830,72839;38006,70222;39736,31316;40916,91222;41281,21089;41019,55213;40057,90672;
3713,1;7434,9;14940,3;22454,8;28327,0;31304,8;31478,93829;33582,04171;35769,30429;37999,49716;39736,31316;40913,40154;41268,88354;41016,87618;40055,6298;
3710,1;7434,9;14937,4;22442,5;28308,8;31301,8;31469,86306;33488,92772;35765,89801;37974,30094;39732,60884;40909,89147;41262,72262;41011,52534;40003,33191;
3710,1;7410,5;14934,4;22433,2;28284,6;31259,6;31454,7493;33485,7261;35765,89801;37963,51278;39732,60884;40878,3279;41262,72262;41003,5017;40001,06119;
3707,0;7407,4;14928,6;22433,2;28266,4;31235,6;31445,68802;33476,12492;35762,49238;37952,73076;39728,9052;40878,3279;41256,56355;40992,80838;39996,52052;
3707,0;7404,4;14925,7;22433,2;28266,4;31226,6;31427,58109;33447,35437;35762,49238;37949,13811;39725,20226;40874,82385;41253,4847;40982,12065;39924,00969;
3704,0;7404,4;14914,0;22430,2;28263,4;31211,6;31424,5653;33444,1607;35759,0874;37927,5965;39717,79843;40871,32039;41253,4847;40976,77887;39919,48649;
3704,0;7398,3;14902,3;22417,9;28257,3;31202,6;31421,55009;33434,58333;35759,0874;37870,27159;39710,39737;40860,81362;41253,4847;40971,43849;39901,40394;
3704,0;7395,2;14902,3;22372,0;28251,3;31184,6;31412,50791;33415,44505;35742,07223;37848,81939;39691,90678;40857,31257;41250,40631;40968,76881;39892,36881;
3704,0;7395,2;14896,5;22347,6;28239,2;31181,6;31400,45978;33358,16143;35718,27817;37841,67406;39691,90678;40853,81211;41247,32838;40955,42568;39883,33777;
3701,0;7383,1;14893,6;22341,5;28215,1;31178,6;31397,44919;33354,98476;35711,48569;37838,10241;39684,51536;40843,31435;41235,02126;40947,42397;39824,73552;
3698,0;7380,1;14879,1;22329,3;28182,1;31169,7;31310,39248;33354,98476;35704,69579;37830,96112;39680,82069;40839,81629;41219,64768;40926,10135;39820,23479;
3698,0;7380,1;14879,1;22305,0;28173,0;31157,7;31307,39914;33351,8087;35704,69579;37813,11969;39669,74079;40822,33499;41216,57434;40910,12395;39817,9848;
3698,0;7374,0;14879,1;22301,9;28167,0;31154,7;31298,42254;33351,8087;35687,73233;37809,55343;39618,11629;40811,85339;41207,35706;40902,13993;39817,9848;
3694,9;7374,0;14867,5;22268,6;28161,0;31068,3;31271,52359;33348,63325;35670,78497;37788,16995;39618,11629;40808,36072;41204,28555;40883,52266;39817,9848;
3694,9;7371,0;14864,6;22241,4;28161,0;31065,4;31268,53767;33348,63325;35667,39744;37766,81065;39610,75232;40787,41724;41204,28555;40880,86443;39815,73507;
3694,9;7368,0;14812,7;22229,3;28158,0;31056,5;31259,58333;33332,76504;35623,41791;37745,47547;39533,59568;40783,92875;41198,14391;40878,20655;39815,73507;
3694,9;7368,0;14806,9;22229,3;28146,1;31029,8;31241,69004;33310,57489;35606,53157;37706,42353;39515,26933;40756,04231;41192,0041;40838,37977;39802,24202;
3694,9;7368,0;14804,0;22208,2;28143,1;31026,8;31188,13286;33304,24028;35599,78152;37702,87736;39515,26933;40749,07665;41188,93488;40825,12142;39793,25174;
3694,9;7368,0;14801,2;22205,2;28125,1;31017,9;31185,16284;33297,90807;35576,17647;37678,07284;39496,95997;40742,11338;41182,79781;40822,47078;39793,25174;
3694,9;7365,0;14801,2;22199,2;28122,1;31000,2;31185,16284;33297,90807;35566,0696;37678,07284;39482,32469;40738,63264;41173,59564;40814,52093;39782,01959;
3688,9;7365,0;14798,3;22196,2;28098,2;30947,0;31182,19339;33282,08808;35555,96847;37670,99182;39478,66756;40728,19397;41161,33246;40785,39796;39773,03844;
3688,9;7365,0;14786,8;22193,2;28098,2;30944,1;31182,19339;33266,28312;35552,60271;37642,69437;39467,70025;40689,96459;41158,26781;40766,88679;39773,03844;
3679,9;7365,0;14758,2;22190,2;28083,3;30944,1;31179,22451;33263,12393;35532,42148;37628,56157;39464,04583;40686,49275;41158,26781;40761,60097;39759,57431;
3679,9;7365,0;14755,4;22190,2;28080,3;30941,1;31179,22451;33222,10898;35478,7167;37607,38227;39460,39209;40683,0215;41149,0766;40732,55345;39755,08829;
3674,0;7362,0;14749,7;22190,2;28035,6;30941,1;31164,38856;33206,36092;35458,61924;37607,38227;39460,39209;40662,20645;41142,9514;40722,00097;39752,84566;
